#station;day;hour;pm25;pm10;o3

# ===== DAY 1 =====

PollutionStation3;4;03;15;31;25
PollutionStation3;4;04;13;35;30
PollutionStation3;4;05;19;41;28
PollutionStation3;4;06;24;52;31
PollutionStation3;4;07;30;60;36
PollutionStation3;4;08;32;68;36
PollutionStation3;4;09;28;56;48
PollutionStation3;4;10;25;53;58
PollutionStation3;4;11;19;42;80
PollutionStation3;4;12;18;38;93
PollutionStation3;4;13;13;30;107
PollutionStation3;4;14;11;26;108
PollutionStation3;4;15;17;37;105
PollutionStation3;4;16;20;43;97
PollutionStation3;4;17;22;46;81
PollutionStation3;4;18;27;55;61
PollutionStation3;4;19;30;61;56
PollutionStation3;4;20;27;55;39
PollutionStation3;4;21;26;50;38
PollutionStation3;4;22;19;40;30
PollutionStation3;4;23;18;39;26
PollutionStation4;4;00;11;26;23
PollutionStation4;4;01;16;30;22
PollutionStation4;4;02;10;23;31
PollutionStation4;4;03;13;29;22
PollutionStation4;4;04;15;33;26
PollutionStation4;4;05;22;44;23
PollutionStation4;4;06;26;51;33
PollutionStation4;4;07;31;63;38
PollutionStation4;4;08;32;64;33
PollutionStation4;4;09;29;58;45
PollutionStation4;4;10;25;54;60
PollutionStation4;4;11;17;41;76
PollutionStation4;4;12;19;38;91
PollutionStation4;4;13;13;26;106
PollutionStation4;4;14;17;33;106
PollutionStation4;4;15;18;39;104
PollutionStation4;4;16;21;46;88
PollutionStation4;4;17;23;50;80
PollutionStation4;4;18;28;58;60
PollutionStation4;4;19;28;57;48
PollutionStation4;4;20;29;58;42
PollutionStation4;4;21;26;51;33
PollutionStation4;4;22;21;42;29
PollutionStation4;4;23;13;33;32
PollutionStation5;4;00;16;32;29
PollutionStation5;4;01;15;34;28
PollutionStation5;4;02;11;25;28
PollutionStation5;4;03;18;37;28
PollutionStation5;4;04;17;35;26
PollutionStation5;4;05;21;41;34
PollutionStation5;4;06;30;60;35
PollutionStation5;4;07;31;66;41
PollutionStation5;4;08;35;67;38
PollutionStation5;4;09;32;60;54
PollutionStation5;4;10;27;51;75
PollutionStation5;4;11;20;39;81
PollutionStation5;4;12;18;35;100
PollutionStation5;4;13;14;22;109
PollutionStation5;4;14;19;34;115
PollutionStation5;4;15;20;39;113
PollutionStation5;4;16;23;48;97
PollutionStation5;4;17;27;56;82
PollutionStation5;4;18;26;56;68
PollutionStation5;4;19;32;66;57
PollutionStation5;4;20;31;63;36
PollutionStation5;4;21;24;54;34
PollutionStation5;4;22;20;44;34
PollutionStation5;4;23;18;34;29
PollutionStation6;4;00;13;24;18
PollutionStation6;4;01;13;25;27
PollutionStation6;4;02;16;32;22
PollutionStation6;4;03;16;31;23
PollutionStation6;4;04;20;39;24
PollutionStation6;4;05;21;39;27
PollutionStation6;4;06;26;52;29
PollutionStation6;4;07;34;66;33
PollutionStation6;4;08;35;68;38
PollutionStation6;4;09;34;63;44
PollutionStation6;4;10;27;60;57
PollutionStation6;4;11;21;43;71
PollutionStation6;4;12;18;36;84
PollutionStation6;4;13;17;38;93
PollutionStation6;4;14;15;35;103
PollutionStation6;4;15;19;35;104
PollutionStation6;4;16;24;48;88
PollutionStation6;4;17;29;57;76
PollutionStation6;4;18;28;62;59
PollutionStation6;4;19;30;61;52
PollutionStation6;4;20;31;66;38
PollutionStation6;4;21;25;54;33
PollutionStation6;4;22;22;45;26
PollutionStation6;4;23;17;36;25
PollutionStation7;4;00;13;27;27
PollutionStation7;4;01;13;28;21
PollutionStation7;4;02;17;35;22
PollutionStation7;4;03;17;35;22
PollutionStation7;4;04;17;38;26
PollutionStation7;4;05;24;51;27
PollutionStation7;4;06;30;58;30
PollutionStation7;4;07;32;63;32
PollutionStation7;4;08;35;75;32
PollutionStation7;4;09;34;68;51
PollutionStation7;4;10;30;59;55
PollutionStation7;4;11;20;45;73
PollutionStation7;4;12;16;33;91
PollutionStation7;4;13;16;32;100
PollutionStation7;4;14;16;32;103
PollutionStation7;4;15;17;38;92
PollutionStation7;4;16;25;51;87
PollutionStation7;4;17;28;58;73
PollutionStation7;4;18;32;63;60
PollutionStation7;4;19;33;66;46
PollutionStation7;4;20;30;61;39
PollutionStation7;4;21;29;57;25
PollutionStation7;4;22;22;47;27
PollutionStation7;4;23;19;40;31
PollutionStation8;4;00;15;34;27
PollutionStation8;4;01;11;24;26
PollutionStation8;4;02;18;38;26
PollutionStation8;4;03;17;35;25
PollutionStation8;4;04;21;44;28
PollutionStation8;4;05;21;45;26
PollutionStation8;4;06;28;58;37
PollutionStation8;4;07;32;67;33
PollutionStation8;4;08;38;72;48
PollutionStation8;4;09;36;70;51
PollutionStation8;4;10;27;52;61
PollutionStation8;4;11;26;48;78
PollutionStation8;4;12;20;39;92
PollutionStation8;4;13;16;33;108
PollutionStation8;4;14;16;33;115
PollutionStation8;4;15;20;38;113
PollutionStation8;4;16;21;44;93
PollutionStation8;4;17;28;57;79
PollutionStation8;4;18;33;67;66
PollutionStation8;4;19;32;66;51
PollutionStation8;4;20;30;63;42
PollutionStation8;4;21;29;57;30
PollutionStation8;4;22;25;51;35
PollutionStation8;4;23;20;39;31
PollutionStation9;4;00;13;26;21
PollutionStation9;4;01;11;25;17
PollutionStation9;4;02;13;29;20
PollutionStation9;4;03;14;30;17
PollutionStation9;4;04;17;33;22
PollutionStation9;4;05;19;35;23
PollutionStation9;4;06;24;51;22
PollutionStation9;4;07;32;62;31
PollutionStation9;4;08;30;64;29
PollutionStation9;4;09;31;64;40
PollutionStation9;4;10;25;52;53
PollutionStation9;4;11;17;36;60
PollutionStation9;4;12;17;33;70
PollutionStation9;4;13;15;33;84
PollutionStation9;4;14;15;33;85
PollutionStation9;4;15;19;40;82
PollutionStation9;4;16;20;40;78
PollutionStation9;4;17;23;47;67
PollutionStation9;4;18;26;50;56
PollutionStation9;4;19;28;57;46
PollutionStation9;4;20;25;53;32
PollutionStation9;4;21;22;49;30
PollutionStation9;4;22;17;33;18
PollutionStation9;4;23;17;38;22
PollutionStation10;4;00;16;32;27
PollutionStation10;4;01;16;32;23
PollutionStation10;4;02;13;28;27
PollutionStation10;4;03;15;31;31
PollutionStation10;4;04;18;40;31
PollutionStation10;4;05;23;47;30
PollutionStation10;4;06;29;58;32
PollutionStation10;4;07;33;66;42
PollutionStation10;4;08;38;72;46
PollutionStation10;4;09;35;66;52
PollutionStation10;4;10;27;54;65
PollutionStation10;4;11;22;48;82
PollutionStation10;4;12;18;36;98
PollutionStation10;4;13;17;32;112
PollutionStation10;4;14;14;31;121
PollutionStation10;4;15;21;46;112
PollutionStation10;4;16;20;44;103
PollutionStation10;4;17;27;53;90
PollutionStation10;4;18;32;66;65
PollutionStation10;4;19;31;65;56
PollutionStation10;4;20;33;61;42
PollutionStation10;4;21;28;54;40
PollutionStation10;4;22;28;54;32
PollutionStation10;4;23;19;41;31
