#station;day;hour;temp;hum;press

# ===== DAY 1 =====

MeteoStation6;3;04;9.4;72;1012.6
MeteoStation6;3;05;10.1;66;1013.4
MeteoStation6;3;06;11.0;65;1014.0
MeteoStation6;3;07;12.5;57;1014.8
MeteoStation6;3;08;13.9;60;1013.4
MeteoStation6;3;09;15.2;57;1013.2
MeteoStation6;3;10;16.9;52;1012.9
MeteoStation6;3;11;17.9;48;1011.0
MeteoStation6;3;12;18.7;46;1012.7
MeteoStation6;3;13;19.9;45;1011.1
MeteoStation6;3;14;20.5;49;1010.9
MeteoStation6;3;15;20.3;42;1008.8
MeteoStation6;3;16;20.1;41;1008.6
MeteoStation6;3;17;20.2;44;1009.1
MeteoStation6;3;18;19.6;53;1007.5
MeteoStation6;3;19;18.0;47;1008.6
MeteoStation6;3;20;17.0;53;1007.0
MeteoStation6;3;21;14.7;56;1007.6
MeteoStation6;3;22;13.8;60;1009.6
MeteoStation6;3;23;13.0;63;1009.0
MeteoStation7;3;00;10.8;68;1008.0
MeteoStation7;3;01;10.6;63;1009.3
MeteoStation7;3;02;9.2;69;1010.7
MeteoStation7;3;03;9.5;73;1009.9
MeteoStation7;3;04;9.3;68;1012.6
MeteoStation7;3;05;9.8;69;1011.0
MeteoStation7;3;06;10.5;67;1011.9
MeteoStation7;3;07;11.9;60;1011.9
MeteoStation7;3;08;13.5;57;1011.4
MeteoStation7;3;09;15.0;58;1011.6
MeteoStation7;3;10;16.4;55;1011.9
MeteoStation7;3;11;17.2;55;1011.2
MeteoStation7;3;12;19.0;52;1010.0
MeteoStation7;3;13;20.0;48;1009.4
MeteoStation7;3;14;19.7;52;1007.0
MeteoStation7;3;15;20.9;47;1006.9
MeteoStation7;3;16;19.8;49;1006.6
MeteoStation7;3;17;19.6;45;1006.1
MeteoStation7;3;18;18.3;53;1005.0
MeteoStation7;3;19;17.3;48;1005.8
MeteoStation7;3;20;15.6;53;1005.3
MeteoStation7;3;21;14.8;55;1007.0
MeteoStation7;3;22;13.7;59;1007.7
MeteoStation7;3;23;12.3;64;1006.4
MeteoStation8;3;00;10.6;65;1010.3
MeteoStation8;3;01;10.3;67;1010.2
MeteoStation8;3;02;10.4;67;1010.2
MeteoStation8;3;03;9.7;67;1011.2
MeteoStation8;3;04;9.1;62;1012.0
MeteoStation8;3;05;10.3;62;1012.8
MeteoStation8;3;06;11.4;61;1012.6
MeteoStation8;3;07;12.3;60;1014.0
MeteoStation8;3;08;13.8;63;1013.1
MeteoStation8;3;09;15.2;58;1012.4
MeteoStation8;3;10;16.1;52;1012.0
MeteoStation8;3;11;18.1;48;1011.1
MeteoStation8;3;12;19.3;44;1011.1
MeteoStation8;3;13;19.7;40;1009.8
MeteoStation8;3;14;20.7;46;1010.4
MeteoStation8;3;15;20.7;39;1008.1
MeteoStation8;3;16;20.8;41;1007.3
MeteoStation8;3;17;19.9;43;1008.4
MeteoStation8;3;18;19.4;43;1008.7
MeteoStation8;3;19;18.2;47;1007.7
MeteoStation8;3;20;16.1;49;1007.6
MeteoStation8;3;21;14.6;53;1008.1
MeteoStation8;3;22;13.7;53;1009.6
MeteoStation8;3;23;11.7;60;1008.2
MeteoStation9;3;00;11.4;71;1009.1
MeteoStation9;3;01;11.1;68;1010.4
MeteoStation9;3;02;10.1;66;1011.1
MeteoStation9;3;03;9.8;70;1011.0
MeteoStation9;3;04;10.1;70;1012.5
MeteoStation9;3;05;10.8;68;1014.2
MeteoStation9;3;06;11.4;66;1012.2
MeteoStation9;3;07;12.0;59;1011.8
MeteoStation9;3;08;14.1;60;1012.8
MeteoStation9;3;09;15.3;56;1013.3
MeteoStation9;3;10;16.4;56;1011.4
MeteoStation9;3;11;18.7;47;1011.5
MeteoStation9;3;12;19.9;51;1011.5
MeteoStation9;3;13;20.4;49;1009.3
MeteoStation9;3;14;20.9;49;1009.8
MeteoStation9;3;15;21.2;44;1008.5
MeteoStation9;3;16;21.2;45;1007.7
MeteoStation9;3;17;20.4;44;1006.5
MeteoStation9;3;18;19.5;48;1008.4
MeteoStation9;3;19;18.4;50;1007.1
MeteoStation9;3;20;16.6;53;1006.9
MeteoStation9;3;21;15.6;53;1008.5
MeteoStation9;3;22;13.4;59;1007.7
MeteoStation9;3;23;13.0;61;1008.9
MeteoStation10;3;00;11.6;64;1009.2
MeteoStation10;3;01;9.9;65;1010.6
MeteoStation10;3;02;9.6;68;1011.3
MeteoStation10;3;03;9.2;71;1012.0
MeteoStation10;3;04;10.2;71;1012.2
MeteoStation10;3;05;9.9;70;1012.6
MeteoStation10;3;06;11.2;67;1012.8
MeteoStation10;3;07;11.8;63;1014.3
MeteoStation10;3;08;13.9;59;1012.8
MeteoStation10;3;09;14.9;61;1013.2
MeteoStation10;3;10;16.5;50;1011.6
MeteoStation10;3;11;16.8;52;1011.4
MeteoStation10;3;12;19.6;45;1010.4
MeteoStation10;3;13;19.8;47;1011.2
MeteoStation10;3;14;20.1;45;1009.3
MeteoStation10;3;15;21.2;41;1008.6
MeteoStation10;3;16;20.0;41;1007.0
MeteoStation10;3;17;19.3;47;1007.5
MeteoStation10;3;18;18.5;51;1007.9
MeteoStation10;3;19;16.9;54;1007.5
MeteoStation10;3;20;15.9;54;1006.6
MeteoStation10;3;21;14.7;56;1006.3
MeteoStation10;3;22;13.9;62;1007.7
MeteoStation10;3;23;11.8;59;1008.8

# ===== DAY 4 =====

MeteoStation1;4;00;9.4;70;1011.0
MeteoStation1;4;01;8.1;74;1012.3
MeteoStation1;4;02;8.0;76;1012.5
MeteoStation1;4;03;7.7;76;1013.7
MeteoStation1;4;04;6.8;76;1015.2
MeteoStation1;4;05;8.2;73;1014.6
MeteoStation1;4;06;9.5;77;1016.3
MeteoStation1;4;07;10.5;71;1015.3
MeteoStation1;4;08;11.4;65;1015.2
MeteoStation1;4;09;13.4;61;1015.2
MeteoStation1;4;10;14.0;61;1014.8
MeteoStation1;4;11;16.2;59;1015.1
MeteoStation1;4;12;16.7;58;1013.7
MeteoStation1;4;13;18.7;52;1012.1
MeteoStation1;4;14;18.5;51;1011.6
MeteoStation1;4;15;18.4;51;1010.3
MeteoStation1;4;16;18.4;56;1009.9
MeteoStation1;4;17;18.0;52;1009.7
MeteoStation1;4;18;17.8;52;1009.6
MeteoStation1;4;19;16.1;61;1010.2
MeteoStation1;4;20;14.4;65;1009.6
MeteoStation1;4;21;13.2;63;1009.7
MeteoStation1;4;22;11.6;69;1009.8
MeteoStation1;4;23;10.4;73;1011.9
MeteoStation2;4;00;9.5;77;1013.4
MeteoStation2;4;01;8.4;75;1013.5
MeteoStation2;4;02;8.1;84;1014.3
MeteoStation2;4;03;8.0;79;1014.4
MeteoStation2;4;04;7.8;79;1014.8
MeteoStation2;4;05;9.4;81;1016.1
MeteoStation2;4;06;8.8;77;1016.1
MeteoStation2;4;07;10.7;81;1016.2
MeteoStation2;4;08;11.6;72;1017.2
MeteoStation2;4;09;13.6;67;1017.4
MeteoStation2;4;10;14.8;66;1015.3
MeteoStation2;4;11;16.1;66;1014.7
MeteoStation2;4;12;17.5;57;1014.4
MeteoStation2;4;13;18.7;60;1013.2
MeteoStation2;4;14;18.9;56;1012.1
MeteoStation2;4;15;18.3;60;1013.4
MeteoStation2;4;16;19.5;57;1011.0
MeteoStation2;4;17;17.4;56;1012.1
MeteoStation2;4;18;17.6;59;1009.0
MeteoStation2;4;19;16.4;64;1011.1
MeteoStation2;4;20;15.2;70;1009.8
MeteoStation2;4;21;13.6;67;1012.1
MeteoStation2;4;22;12.9;72;1010.7
MeteoStation2;4;23;10.6;74;1012.1
MeteoStation3;4;00;10.5;73;1013.3
MeteoStation3;4;01;9.6;73;1012.9
MeteoStation3;4;02;8.9;81;1014.0
MeteoStation3;4;03;8.7;82;1015.9
MeteoStation3;4;04;8.7;82;1016.8
MeteoStation3;4;05;9.1;80;1016.7
MeteoStation3;4;06;10.3;77;1016.9
MeteoStation3;4;07;11.0;69;1018.2
MeteoStation3;4;08;12.6;72;1016.8
MeteoStation3;4;09;13.8;70;1015.7
MeteoStation3;4;10;15.8;66;1015.5
MeteoStation3;4;11;16.3;64;1015.6
MeteoStation3;4;12;18.0;57;1014.0
MeteoStation3;4;13;18.7;59;1013.2
MeteoStation3;4;14;18.5;55;1013.5
MeteoStation3;4;15;19.3;60;1012.8
MeteoStation3;4;16;19.5;59;1011.2
MeteoStation3;4;17;18.8;60;1010.9
MeteoStation3;4;18;17.9;59;1010.2
MeteoStation3;4;19;16.4;65;1009.6
MeteoStation3;4;20;15.3;65;1010.8
MeteoStation3;4;21;14.3;70;1011.8
MeteoStation3;4;22;12.4;70;1011.9
MeteoStation3;4;23;10.6;76;1012.2
MeteoStation4;4;00;8.9;74;1010.6
MeteoStation4;4;01;8.7;77;1010.8
MeteoStation4;4;02;8.7;79;1011.8
MeteoStation4;4;03;7.8;79;1012.5
MeteoStation4;4;04;7.9;78;1014.2
MeteoStation4;4;05;8.7;78;1015.3
MeteoStation4;4;06;9.1;75;1015.0
MeteoStation4;4;07;10.3;74;1014.8
MeteoStation4;4;08;11.7;68;1015.0
MeteoStation4;4;09;13.3;69;1014.1
MeteoStation4;4;10;14.4;64;1014.3
MeteoStation4;4;11;16.3;62;1012.6
MeteoStation4;4;12;17.1;57;1012.4
MeteoStation4;4;13;18.1;52;1011.0
MeteoStation4;4;14;18.4;57;1010.8
MeteoStation4;4;15;18.6;56;1010.4
MeteoStation4;4;16;19.2;57;1009.7
MeteoStation4;4;17;17.9;53;1009.4
MeteoStation4;4;18;16.0;60;1008.7
MeteoStation4;4;19;16.7;62;1008.3
MeteoStation4;4;20;14.5;62;1008.2
MeteoStation4;4;21;12.4;68;1010.1
MeteoStation4;4;22;11.4;68;1008.9
MeteoStation4;4;23;9.8;74;1010.2
MeteoStation5;4;00;9.5;78;1013.3
MeteoStation5;4;01;9.6;79;1013.9
MeteoStation5;4;02;8.3;78;1014.9
MeteoStation5;4;03;8.0;78;1015.2
MeteoStation5;4;04;8.9;79;1016.2
MeteoStation5;4;05;9.0;77;1017.3
MeteoStation5;4;06;9.3;74;1016.5
MeteoStation5;4;07;10.9;74;1016.7
MeteoStation5;4;08;12.1;73;1017.7
MeteoStation5;4;09;13.2;67;1017.3
MeteoStation5;4;10;14.6;65;1015.9
MeteoStation5;4;11;17.3;64;1015.1
MeteoStation5;4;12;18.0;59;1015.1
MeteoStation5;4;13;17.7;61;1014.5
MeteoStation5;4;14;18.6;54;1012.3
MeteoStation5;4;15;18.5;57;1012.0
MeteoStation5;4;16;19.0;54;1011.8
MeteoStation5;4;17;18.2;56;1011.6
MeteoStation5;4;18;17.7;60;1011.0
MeteoStation5;4;19;16.4;64;1011.1
MeteoStation5;4;20;14.7;60;1011.0
MeteoStation5;4;21;13.6;70;1010.5
MeteoStation5;4;22;12.1;70;1011.5
MeteoStation5;4;23;11.3;74;1012.3
MeteoStation6;4;00;9.7;76;1013.5
MeteoStation6;4;01;8.6;78;1013.6
MeteoStation6;4;02;8.0;75;1013.3
MeteoStation6;4;03;8.4;77;1015.5
MeteoStation6;4;04;8.9;75;1015.8
MeteoStation6;4;05;8.8;79;1017.8
MeteoStation6;4;06;10.3;78;1018.1
MeteoStation6;4;07;10.9;73;1018.7
MeteoStation6;4;08;12.0;69;1016.5
MeteoStation6;4;09;14.4;63;1016.9
MeteoStation6;4;10;14.3;63;1015.6
MeteoStation6;4;11;16.6;57;1014.6
MeteoStation6;4;12;17.8;59;1013.5
MeteoStation6;4;13;18.3;55;1013.8
MeteoStation6;4;14;19.1;56;1013.4
MeteoStation6;4;15;18.7;54;1012.2
MeteoStation6;4;16;19.0;51;1011.5
MeteoStation6;4;17;18.2;58;1011.4
MeteoStation6;4;18;17.5;55;1011.1
MeteoStation6;4;19;15.7;58;1011.1
MeteoStation6;4;20;14.8;61;1010.7
MeteoStation6;4;21;14.7;69;1011.1
MeteoStation6;4;22;12.0;70;1011.7
MeteoStation6;4;23;11.0;71;1011.2
MeteoStation7;4;00;9.1;74;1011.3
MeteoStation7;4;01;8.8;77;1013.3
MeteoStation7;4;02;7.8;77;1012.4
MeteoStation7;4;03;7.4;86;1013.3
MeteoStation7;4;04;8.2;77;1014.8
MeteoStation7;4;05;8.4;78;1014.0
MeteoStation7;4;06;9.3;70;1014.8
MeteoStation7;4;07;11.2;72;1015.4
MeteoStation7;4;08;10.9;69;1015.0
MeteoStation7;4;09;12.7;67;1014.4
MeteoStation7;4;10;14.8;70;1012.8
MeteoStation7;4;11;16.0;58;1013.7
MeteoStation7;4;12;16.7;59;1012.5
MeteoStation7;4;13;17.5;55;1012.1
MeteoStation7;4;14;19.3;59;1011.9
MeteoStation7;4;15;18.3;54;1010.3
MeteoStation7;4;16;18.2;54;1010.3
MeteoStation7;4;17;18.4;55;1009.5
MeteoStation7;4;18;17.5;53;1009.9
MeteoStation7;4;19;16.1;64;1008.8
MeteoStation7;4;20;15.0;59;1009.8
MeteoStation7;4;21;13.3;66;1009.5
MeteoStation7;4;22;12.4;70;1010.4
MeteoStation7;4;23;9.8;80;1010.0
MeteoStation8;4;00;9.7;69;1012.2
MeteoStation8;4;01;9.2;74;1011.4
MeteoStation8;4;02;8.5;77;1013.8
MeteoStation8;4;03;7.7;73;1015.4
MeteoStation8;4;04;8.2;73;1015.2
MeteoStation8;4;05;8.6;69;1015.7
MeteoStation8;4;06;10.2;74;1015.6
MeteoStation8;4;07;10.5;69;1016.7
MeteoStation8;4;08;12.3;68;1015.6
MeteoStation8;4;09;14.0;61;1015.7
MeteoStation8;4;10;15.4;61;1016.0
MeteoStation8;4;11;17.1;58;1014.1
MeteoStation8;4;12;17.3;53;1014.8
MeteoStation8;4;13;18.1;56;1013.0
MeteoStation8;4;14;19.4;50;1013.1
MeteoStation8;4;15;19.2;48;1012.7
MeteoStation8;4;16;19.3;52;1010.4
MeteoStation8;4;17;17.7;53;1010.4
MeteoStation8;4;18;16.9;54;1010.2
MeteoStation8;4;19;16.9;57;1009.8
MeteoStation8;4;20;14.9;54;1011.2
MeteoStation8;4;21;13.2;64;1009.6
MeteoStation8;4;22;12.4;71;1010.5
MeteoStation8;4;23;10.3;69;1011.5
MeteoStation9;4;00;9.9;74;1012.0
MeteoStation9;4;01;9.1;77;1013.5
MeteoStation9;4;02;9.0;80;1014.5
MeteoStation9;4;03;7.9;81;1013.5
MeteoStation9;4;04;8.5;77;1015.2
MeteoStation9;4;05;8.9;78;1016.2
MeteoStation9;4;06;10.2;72;1015.2
MeteoStation9;4;07;11.2;73;1015.8
MeteoStation9;4;08;12.8;66;1016.3
MeteoStation9;4;09;13.8;63;1015.2
MeteoStation9;4;10;14.9;59;1014.6
MeteoStation9;4;11;16.2;60;1013.5
MeteoStation9;4;12;18.3;53;1013.4
MeteoStation9;4;13;18.8;50;1013.3
MeteoStation9;4;14;18.5;57;1011.8
MeteoStation9;4;15;19.1;55;1010.3
MeteoStation9;4;16;19.5;55;1011.1
MeteoStation9;4;17;19.2;57;1010.3
MeteoStation9;4;18;18.0;61;1010.6
MeteoStation9;4;19;16.3;59;1010.0
MeteoStation9;4;20;14.9;61;1009.8
MeteoStation9;4;21;13.8;66;1009.9
MeteoStation9;4;22;12.7;67;1009.5
MeteoStation9;4;23;11.5;69;1011.3
MeteoStation10;4;00;9.3;73;1013.1
MeteoStation10;4;01;9.5;80;1012.9
MeteoStation10;4;02;8.8;78;1013.8
MeteoStation10;4;03;7.8;77;1014.7
MeteoStation10;4;04;8.2;76;1016.7
MeteoStation10;4;05;8.7;75;1016.9
MeteoStation10;4;06;10.2;76;1016.2
MeteoStation10;4;07;9.6;67;1017.2
MeteoStation10;4;08;11.9;70;1015.3
MeteoStation10;4;09;13.5;63;1015.8
MeteoStation10;4;10;14.2;60;1013.6
MeteoStation10;4;11;16.7;59;1014.9
MeteoStation10;4;12;17.2;54;1013.1
MeteoStation10;4;13;18.2;56;1013.2
MeteoStation10;4;14;19.2;56;1010.7
MeteoStation10;4;15;18.3;54;1011.1
MeteoStation10;4;16;17.7;52;1011.2
MeteoStation10;4;17;17.6;54;1011.3
MeteoStation10;4;18;17.4;62;1009.8
MeteoStation10;4;19;16.8;58;1010.7
MeteoStation10;4;20;14.6;62;1010.6
MeteoStation10;4;21;12.6;66;1011.1
MeteoStation10;4;22;12.8;69;1011.4
MeteoStation10;4;23;10.8;68;1011.9
